Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Cancelled
10,9,5,18,0,BUR,SAN,0
10,10,6,32,25,BUR,SAN,0
10,12,1,7,-4,BUR,SAN,0
10,13,2,3,-4,BUR,SAN,0
10,14,3,18,6,BUR,SAN,0
10,15,4,13,4,BUR,SAN,0
10,16,5,12,0,BUR,SAN,0
10,17,6,14,-6,BUR,SAN,0
10,18,7,11,0,BUR,SAN,0
10,20,2,18,4,BUR,SAN,0
10,22,4,45,21,BUR,SAN,0
10,23,5,13,7,BUR,SAN,0
10,24,6,27,16,BUR,SAN,0
10,25,7,21,2,BUR,SAN,0
10,26,1,35,15,BUR,SAN,0
10,27,2,12,1,BUR,SAN,0
10,28,3,12,3,BUR,SAN,0
10,29,4,6,-2,BUR,SAN,0
10,30,5,5,0,BUR,SAN,0
10,2,5,40,28,DCA,STL,0
10,4,7,-6,-1,DCA,STL,0
10,5,1,-8,-1,DCA,STL,0
10,6,2,-3,0,DCA,STL,0
10,7,3,-3,5,DCA,STL,0
10,8,4,7,1,DCA,STL,0
10,9,5,8,1,DCA,STL,0
10,11,7,4,0,DCA,STL,0
10,12,1,-1,-1,DCA,STL,0
10,13,2,-12,0,DCA,STL,0
10,14,3,-11,0,DCA,STL,0
10,15,4,-11,-3,DCA,STL,0
10,16,5,8,5,DCA,STL,0
10,18,7,-11,-1,DCA,STL,0
10,19,1,12,0,DCA,STL,0
10,20,2,10,-1,DCA,STL,0
10,22,4,3,0,DCA,STL,0
10,23,5,-3,0,DCA,STL,0
10,25,7,-17,-3,DCA,STL,0
10,26,1,-22,0,DCA,STL,0
10,27,2,-2,1,DCA,STL,0
10,28,3,-22,1,DCA,STL,0
10,29,4,-17,-1,DCA,STL,0
10,30,5,-12,0,DCA,STL,0
10,3,6,-10,6,STL,BUR,0
10,4,7,-10,-2,STL,BUR,0
10,5,1,-4,2,STL,BUR,0
10,6,2,3,1,STL,BUR,0
10,7,3,8,4,STL,BUR,0
10,8,4,8,0,STL,BUR,0
10,9,5,4,2,STL,BUR,0
10,10,6,36,24,STL,BUR,0
10,12,1,-2,0,STL,BUR,0
10,13,2,2,4,STL,BUR,0
10,14,3,24,0,STL,BUR,0
10,15,4,9,-1,STL,BUR,0
10,16,5,-3,0,STL,BUR,0
10,17,6,-1,0,STL,BUR,0
10,18,7,-3,-1,STL,BUR,0
10,20,2,21,2,STL,BUR,0
10,22,4,28,22,STL,BUR,0
10,23,5,13,0,STL,BUR,0
10,24,6,35,0,STL,BUR,0
10,25,7,-3,0,STL,BUR,0
10,26,1,17,6,STL,BUR,0
10,27,2,8,7,STL,BUR,0
10,28,3,15,0,STL,BUR,0
10,29,4,-10,-1,STL,BUR,0
10,30,5,-1,0,STL,BUR,0
10,1,4,3,18,JFK,STL,0
10,2,5,35,21,JFK,STL,0
10,3,6,38,60,JFK,STL,0
10,4,7,31,48,JFK,STL,0
10,5,1,-3,7,JFK,STL,0
10,6,2,6,-1,JFK,STL,0
10,7,3,16,0,JFK,STL,0
10,8,4,22,27,JFK,STL,0
10,9,5,5,10,JFK,STL,0
10,10,6,59,11,JFK,STL,0
10,11,7,49,20,JFK,STL,0
10,13,2,-15,0,JFK,STL,0
10,14,3,-11,1,JFK,STL,0
10,15,4,28,-1,JFK,STL,0
10,16,5,12,9,JFK,STL,0
10,17,6,14,-5,JFK,STL,0
10,19,1,-10,0,JFK,STL,0
10,20,2,11,-2,JFK,STL,0
10,21,3,12,0,JFK,STL,0
10,22,4,-19,-1,JFK,STL,0
10,23,5,26,29,JFK,STL,0
10,24,6,-9,13,JFK,STL,0
10,25,7,-11,7,JFK,STL,0
10,26,1,-15,0,JFK,STL,0
10,27,2,10,1,JFK,STL,0
10,28,3,41,50,JFK,STL,0
10,29,4,-17,9,JFK,STL,0
10,30,5,21,24,JFK,STL,0
10,31,6,2,7,JFK,STL,0
10,1,4,0,2,STL,TUL,0
10,2,5,28,16,STL,TUL,0
10,3,6,28,31,STL,TUL,0
10,4,7,12,8,STL,TUL,0
10,5,1,8,11,STL,TUL,0
10,6,2,12,-1,STL,TUL,0
10,9,5,9,10,STL,TUL,0
10,10,6,24,19,STL,TUL,0
10,11,7,25,20,STL,TUL,0
10,12,1,13,11,STL,TUL,0
10,13,2,-1,-2,STL,TUL,0
10,14,3,1,1,STL,TUL,0
10,15,4,4,0,STL,TUL,0
10,16,5,14,7,STL,TUL,0
10,17,6,5,4,STL,TUL,0
10,18,7,27,19,STL,TUL,0
10,19,1,7,-1,STL,TUL,0
10,20,2,4,0,STL,TUL,0
10,21,3,2,1,STL,TUL,0
10,22,4,9,6,STL,TUL,0
10,23,5,21,13,STL,TUL,0
10,24,6,2,4,STL,TUL,0
10,25,7,23,8,STL,TUL,0
10,26,1,-5,-2,STL,TUL,0
10,27,2,-4,1,STL,TUL,0
10,28,3,8,12,STL,TUL,0
10,29,4,-1,0,STL,TUL,0
10,30,5,-4,0,STL,TUL,0
10,31,6,0,-1,STL,TUL,0
10,1,4,-2,-4,TUL,OKC,0
10,3,6,14,19,TUL,OKC,0
10,4,7,3,1,TUL,OKC,0
10,5,1,-3,-1,TUL,OKC,0
10,6,2,5,2,TUL,OKC,0
10,9,5,0,4,TUL,OKC,0
10,10,6,12,13,TUL,OKC,0
10,12,1,6,3,TUL,OKC,0
10,13,2,-5,-4,TUL,OKC,0
10,14,3,-6,-2,TUL,OKC,0
10,15,4,-1,-4,TUL,OKC,0
10,16,5,34,40,TUL,OKC,0
10,17,6,0,1,TUL,OKC,0
10,18,7,12,16,TUL,OKC,0
10,19,1,-1,-3,TUL,OKC,0
10,20,2,-8,-3,TUL,OKC,0
10,21,3,-1,0,TUL,OKC,0
10,22,4,-3,-3,TUL,OKC,0
10,24,6,-3,-3,TUL,OKC,0
10,25,7,28,20,TUL,OKC,0
10,26,1,-1,-2,TUL,OKC,0
10,27,2,-7,-4,TUL,OKC,0
10,28,3,16,7,TUL,OKC,0
10,29,4,0,2,TUL,OKC,0
10,30,5,3,0,TUL,OKC,0
10,31,6,-1,-1,TUL,OKC,0
10,26,1,-6,0,DCA,STL,0
10,27,2,9,0,DCA,STL,0
10,28,3,-9,0,DCA,STL,0
10,29,4,2,-1,DCA,STL,0
10,30,5,-9,1,DCA,STL,0
10,31,6,-10,0,DCA,STL,0
10,1,4,-2,0,MCI,STL,0
10,2,5,14,-1,MCI,STL,0
10,3,6,-2,-1,MCI,STL,0
10,4,7,3,-1,MCI,STL,0
10,5,1,2,-1,MCI,STL,0
10,6,2,-2,0,MCI,STL,0
10,7,3,3,0,MCI,STL,0
10,8,4,-3,0,MCI,STL,0
10,9,5,-5,0,MCI,STL,0
10,10,6,17,-1,MCI,STL,0
10,11,7,-12,-2,MCI,STL,0
10,12,1,1,0,MCI,STL,0
10,13,2,-4,0,MCI,STL,0
10,14,3,0,3,MCI,STL,0
10,15,4,-9,0,MCI,STL,0
10,16,5,1,0,MCI,STL,0
10,17,6,-2,0,MCI,STL,0
10,18,7,-11,1,MCI,STL,0
10,19,1,-5,-2,MCI,STL,0
10,20,2,3,1,MCI,STL,0
10,21,3,-8,0,MCI,STL,0
10,23,5,-9,-4,MCI,STL,0
10,24,6,18,-1,MCI,STL,0
10,25,7,-10,1,MCI,STL,0
10,26,1,2,-1,MCI,STL,0
10,27,2,6,1,MCI,STL,0
10,28,3,2,0,MCI,STL,0
10,29,4,-2,2,MCI,STL,0
10,30,5,-2,3,MCI,STL,0
10,31,6,4,13,MCI,STL,0
10,1,4,3,0,STL,CMH,0
10,2,5,15,0,STL,CMH,0
10,3,6,24,4,STL,CMH,0
10,4,7,10,0,STL,CMH,0
10,5,1,25,1,STL,CMH,0
10,6,2,20,7,STL,CMH,0
10,7,3,29,0,STL,CMH,0
10,8,4,10,4,STL,CMH,0
10,9,5,11,1,STL,CMH,0
10,10,6,14,6,STL,CMH,0
10,11,7,20,0,STL,CMH,0
10,12,1,9,9,STL,CMH,0
10,14,3,15,0,STL,CMH,0
10,15,4,14,0,STL,CMH,0
10,16,5,19,-1,STL,CMH,0
10,17,6,13,12,STL,CMH,0
10,18,7,5,-1,STL,CMH,0
10,19,1,10,0,STL,CMH,0
10,20,2,-1,0,STL,CMH,0
10,21,3,18,0,STL,CMH,0
10,23,5,5,0,STL,CMH,0
10,24,6,5,-1,STL,CMH,0
10,25,7,-5,0,STL,CMH,0
10,26,1,2,-1,STL,CMH,0
10,27,2,6,0,STL,CMH,0
10,29,4,-11,1,STL,CMH,0
10,30,5,16,1,STL,CMH,0
10,31,6,-9,0,STL,CMH,0
10,1,4,0,-2,DAY,STL,0
10,2,5,16,0,DAY,STL,0
10,3,6,-1,2,DAY,STL,0
10,5,1,17,0,DAY,STL,0
10,6,2,12,0,DAY,STL,0
10,7,3,9,3,DAY,STL,0
10,8,4,4,0,DAY,STL,0
10,9,5,15,2,DAY,STL,0
10,10,6,11,0,DAY,STL,0
10,12,1,4,3,DAY,STL,0
10,13,2,11,0,DAY,STL,0
10,14,3,4,0,DAY,STL,0
10,15,4,-3,0,DAY,STL,0
10,16,5,5,-1,DAY,STL,0
10,17,6,13,3,DAY,STL,0
10,19,1,23,8,DAY,STL,0
10,20,2,7,0,DAY,STL,0
10,21,3,11,0,DAY,STL,0
10,22,4,10,1,DAY,STL,0
10,23,5,21,0,DAY,STL,0
10,24,6,10,-1,DAY,STL,0
10,26,1,7,2,DAY,STL,0
10,27,2,14,-1,DAY,STL,0
10,28,3,-2,2,DAY,STL,0
10,29,4,4,0,DAY,STL,0
10,30,5,-11,0,DAY,STL,0
10,31,6,-2,1,DAY,STL,0
10,1,4,-5,4,STL,PHX,0
10,2,5,-8,6,STL,PHX,0
10,3,6,-12,3,STL,PHX,0
10,4,7,-17,0,STL,PHX,0
10,5,1,-4,3,STL,PHX,0
10,6,2,1,2,STL,PHX,0
10,7,3,-1,2,STL,PHX,0
10,8,4,0,1,STL,PHX,0
10,9,5,17,3,STL,PHX,0
10,10,6,20,6,STL,PHX,0
10,11,7,5,0,STL,PHX,0
10,12,1,-3,8,STL,PHX,0
10,13,2,-3,-1,STL,PHX,0
10,14,3,15,0,STL,PHX,0
10,15,4,7,2,STL,PHX,0
10,16,5,5,1,STL,PHX,0
10,17,6,16,7,STL,PHX,0
10,18,7,10,12,STL,PHX,0
10,19,1,27,18,STL,PHX,0
10,20,2,21,7,STL,PHX,0
10,21,3,25,11,STL,PHX,0
10,22,4,12,0,STL,PHX,0
10,23,5,19,9,STL,PHX,0
10,24,6,13,0,STL,PHX,0
10,25,7,-1,2,STL,PHX,0
10,26,1,1,3,STL,PHX,0
10,27,2,6,-1,STL,PHX,0
10,28,3,-7,1,STL,PHX,0
10,29,4,-8,6,STL,PHX,0
10,31,6,5,5,STL,PHX,0
10,1,4,3,-1,BDL,STL,0
10,2,5,20,0,BDL,STL,0
10,4,7,-5,-2,BDL,STL,0
10,5,1,9,-2,BDL,STL,0
10,6,2,9,-1,BDL,STL,0
10,7,3,39,9,BDL,STL,0
10,8,4,14,11,BDL,STL,0
10,9,5,20,0,BDL,STL,0
10,11,7,19,-2,BDL,STL,0
10,12,1,20,1,BDL,STL,0
10,13,2,-5,4,BDL,STL,0
10,14,3,-3,-2,BDL,STL,0
10,15,4,-7,-1,BDL,STL,0
10,16,5,22,0,BDL,STL,0
10,18,7,19,-1,BDL,STL,0
10,19,1,13,-2,BDL,STL,0
10,21,3,13,-3,BDL,STL,0
10,22,4,11,-4,BDL,STL,0
10,23,5,18,0,BDL,STL,0
10,25,7,-5,0,BDL,STL,0
10,26,1,-10,-5,BDL,STL,0
10,27,2,-7,-1,BDL,STL,0
10,28,3,13,15,BDL,STL,0
10,29,4,-7,3,BDL,STL,0
10,30,5,-8,-4,BDL,STL,0
10,1,4,-2,2,STL,DEN,0
10,2,5,4,0,STL,DEN,0
10,4,7,28,15,STL,DEN,0
10,5,1,11,0,STL,DEN,0
10,6,2,0,2,STL,DEN,0
10,7,3,29,14,STL,DEN,0
10,8,4,15,9,STL,DEN,0
10,9,5,6,0,STL,DEN,0
10,11,7,7,0,STL,DEN,0
10,12,1,32,26,STL,DEN,0
10,13,2,17,-1,STL,DEN,0
10,14,3,2,-1,STL,DEN,0
10,15,4,10,0,STL,DEN,0
10,16,5,14,6,STL,DEN,0
10,18,7,43,33,STL,DEN,0
10,19,1,15,-2,STL,DEN,0
10,21,3,-3,-1,STL,DEN,0
10,22,4,4,4,STL,DEN,0
10,23,5,8,0,STL,DEN,0
10,25,7,-6,0,STL,DEN,0
10,26,1,1,-3,STL,DEN,0
10,27,2,1,-2,STL,DEN,0
10,28,3,2,0,STL,DEN,0
10,29,4,-4,0,STL,DEN,0
10,30,5,10,-3,STL,DEN,0
10,1,4,2,4,SFO,STL,0
10,2,5,0,-2,SFO,STL,0
10,3,6,26,21,SFO,STL,0
10,4,7,20,14,SFO,STL,0
10,5,1,28,7,SFO,STL,0
10,6,2,-1,7,SFO,STL,0
10,7,3,-7,6,SFO,STL,0
10,8,4,-14,0,SFO,STL,0
10,9,5,-19,0,SFO,STL,0
10,10,6,11,2,SFO,STL,0
10,11,7,-22,-2,SFO,STL,0
10,12,1,-10,0,SFO,STL,0
10,13,2,-1,3,SFO,STL,0
10,14,3,-3,0,SFO,STL,0
10,15,4,27,13,SFO,STL,0
10,16,5,-4,8,SFO,STL,0
10,17,6,9,10,SFO,STL,0
10,18,7,-6,1,SFO,STL,0
10,19,1,-4,2,SFO,STL,0
10,20,2,3,-2,SFO,STL,0
10,21,3,-1,-2,SFO,STL,0
10,22,4,5,0,SFO,STL,0
10,23,5,5,7,SFO,STL,0
10,24,6,11,0,SFO,STL,0
10,3,6,-7,4,STL,MIA,0
10,4,7,-3,1,STL,MIA,0
10,10,6,14,9,STL,MIA,0
10,11,7,-2,0,STL,MIA,0
10,17,6,-6,0,STL,MIA,0
10,18,7,-3,0,STL,MIA,0
10,24,6,11,1,STL,MIA,0
10,25,7,15,5,STL,MIA,0
10,31,6,15,-1,STL,MIA,0
10,1,4,11,0,BOS,STL,0
10,2,5,39,15,BOS,STL,0
10,3,6,9,0,BOS,STL,0
10,5,1,10,6,BOS,STL,0
10,6,2,-9,-1,BOS,STL,0
10,7,3,31,0,BOS,STL,0
10,8,4,5,0,BOS,STL,0
10,9,5,38,4,BOS,STL,0
10,10,6,39,2,BOS,STL,0
10,11,7,33,20,BOS,STL,0
10,12,1,30,16,BOS,STL,0
10,13,2,20,16,BOS,STL,0
10,14,3,-8,1,BOS,STL,0
10,15,4,2,0,BOS,STL,0
10,16,5,17,14,BOS,STL,0
10,17,6,26,7,BOS,STL,0
10,18,7,9,0,BOS,STL,0
10,19,1,30,16,BOS,STL,0
10,20,2,12,2,BOS,STL,0
10,21,3,27,4,BOS,STL,0
10,22,4,19,0,BOS,STL,0
10,23,5,57,24,BOS,STL,0
10,24,6,21,-2,BOS,STL,0
10,25,7,-4,-1,BOS,STL,0
10,26,1,7,14,BOS,STL,0
10,27,2,3,-2,BOS,STL,0
10,28,3,-16,1,BOS,STL,0
10,29,4,-1,6,BOS,STL,0
10,30,5,13,18,BOS,STL,0
10,31,6,-4,8,BOS,STL,0
10,1,4,11,4,STL,SFO,0
10,2,5,25,27,STL,SFO,0
10,3,6,35,47,STL,SFO,0
10,5,1,-7,5,STL,SFO,0
10,6,2,-4,0,STL,SFO,0
10,7,3,18,7,STL,SFO,0
10,8,4,10,8,STL,SFO,0
10,9,5,43,30,STL,SFO,0
10,10,6,42,30,STL,SFO,0
10,11,7,46,37,STL,SFO,0
10,12,1,5,7,STL,SFO,0
10,13,2,27,25,STL,SFO,0
10,14,3,50,31,STL,SFO,0
10,15,4,44,46,STL,SFO,0
10,16,5,35,9,STL,SFO,0
10,17,6,9,10,STL,SFO,0
10,18,7,5,4,STL,SFO,0
10,19,1,36,11,STL,SFO,0
10,20,2,42,10,STL,SFO,0
10,21,3,6,9,STL,SFO,0
10,22,4,30,26,STL,SFO,0
10,23,5,66,54,STL,SFO,0
10,24,6,21,9,STL,SFO,0
10,25,7,14,15,STL,SFO,0
10,26,1,6,2,STL,SFO,0
10,27,2,-7,1,STL,SFO,0
10,28,3,32,38,STL,SFO,0
10,29,4,30,54,STL,SFO,0
10,30,5,-10,7,STL,SFO,0
10,31,6,6,3,STL,SFO,0
10,1,4,-5,-1,CVG,STL,0
10,2,5,2,-1,CVG,STL,0
10,3,6,-10,-1,CVG,STL,0
10,4,7,-3,-1,CVG,STL,0
10,5,1,-3,-2,CVG,STL,0
10,6,2,-3,-2,CVG,STL,0
10,7,3,1,-1,CVG,STL,0
10,8,4,-1,0,CVG,STL,0
10,9,5,-4,-2,CVG,STL,0
10,10,6,3,0,CVG,STL,0
10,11,7,-2,0,CVG,STL,0
10,12,1,-5,-1,CVG,STL,0
10,13,2,-3,-1,CVG,STL,0
10,14,3,-11,-2,CVG,STL,0
10,15,4,-1,0,CVG,STL,0
10,16,5,-2,-1,CVG,STL,0
10,17,6,-1,2,CVG,STL,0
10,18,7,-5,-2,CVG,STL,0
10,19,1,1,0,CVG,STL,0
10,20,2,6,0,CVG,STL,0
10,21,3,7,0,CVG,STL,0
10,22,4,-3,-2,CVG,STL,0
10,23,5,-4,0,CVG,STL,0
10,24,6,-7,-3,CVG,STL,0
10,25,7,-6,-2,DAY,STL,0
10,26,1,82,76,DAY,STL,0
10,27,2,5,0,DAY,STL,0
10,28,3,-2,-2,DAY,STL,0
10,29,4,8,0,DAY,STL,0
10,30,5,-2,-1,DAY,STL,0
10,31,6,-3,1,DAY,STL,0
10,1,4,-5,14,STL,ONT,0
10,2,5,2,15,STL,ONT,0
10,3,6,-6,3,STL,ONT,0
10,4,7,-17,4,STL,ONT,0
10,6,2,-5,0,STL,ONT,0
10,7,3,22,23,STL,ONT,0
10,8,4,15,19,STL,ONT,0
10,9,5,29,12,STL,ONT,0
10,10,6,35,30,STL,ONT,0
10,11,7,8,0,STL,ONT,0
10,12,1,-13,0,STL,ONT,0
10,13,2,30,9,STL,ONT,0
10,14,3,-3,4,STL,ONT,0
10,15,4,-8,1,STL,ONT,0
10,16,5,2,7,STL,ONT,0
10,17,6,-5,2,STL,ONT,0
10,18,7,-2,1,STL,ONT,0
10,19,1,-3,2,STL,ONT,0
10,20,2,74,68,STL,ONT,0
10,21,3,-7,1,STL,ONT,0
10,22,4,1,5,STL,ONT,0
10,23,5,33,33,STL,ONT,0
10,24,6,10,-3,STL,ONT,0
10,25,7,3,1,STL,ONT,0
10,26,1,57,57,STL,ONT,0
10,27,2,-4,0,STL,ONT,0
10,28,3,7,1,STL,ONT,0
10,29,4,25,12,STL,ONT,0
10,30,5,14,1,STL,ONT,0
10,31,6,18,0,STL,ONT,0
10,1,4,18,20,MCI,STL,0
10,2,5,28,17,MCI,STL,0
10,3,6,-2,1,MCI,STL,0
10,5,1,-6,2,MCI,STL,0
10,6,2,3,0,MCI,STL,0
10,7,3,23,26,MCI,STL,0
10,8,4,NA,NA,MCI,STL,1
10,9,5,8,8,MCI,STL,0
10,12,1,-1,0,MCI,STL,0
10,13,2,-2,3,MCI,STL,0
10,14,3,4,0,MCI,STL,0
10,15,4,13,16,MCI,STL,0
10,16,5,15,9,MCI,STL,0
10,17,6,20,13,MCI,STL,0
10,18,7,-2,1,MCI,STL,0
10,19,1,6,4,MCI,STL,0
10,20,2,30,17,MCI,STL,0
10,21,3,8,13,MCI,STL,0
10,22,4,14,11,MCI,STL,0
10,25,7,-1,1,MCI,STL,0
10,27,2,7,2,MCI,STL,0
10,28,3,4,0,MCI,STL,0
10,29,4,8,5,MCI,STL,0
10,30,5,5,6,MCI,STL,0
10,1,4,-5,12,STL,SFO,0
10,3,6,17,26,STL,SFO,0
10,5,1,8,15,STL,SFO,0
10,6,2,-1162,260,STL,SFO,0
10,7,3,20,21,STL,SFO,0
10,8,4,15,11,STL,SFO,0
10,9,5,23,17,STL,SFO,0
10,10,6,28,21,STL,SFO,0
10,12,1,18,19,STL,SFO,0
10,13,2,5,6,STL,SFO,0
10,14,3,0,5,STL,SFO,0
10,15,4,14,12,STL,SFO,0
10,16,5,8,9,STL,SFO,0
10,17,6,1,0,STL,SFO,0
10,18,7,11,14,STL,SFO,0
10,19,1,12,3,STL,SFO,0
10,20,2,26,18,STL,SFO,0
10,21,3,2,-1,STL,SFO,0
10,22,4,16,17,STL,SFO,0
10,25,7,-4,1,STL,SFO,0
10,27,2,21,19,STL,SFO,0
10,28,3,18,31,STL,SFO,0
10,29,4,26,35,STL,SFO,0
10,30,5,0,24,STL,SFO,0
10,31,6,6,9,STL,SFO,0
10,1,4,28,0,LGB,STL,0
10,2,5,32,9,LGB,STL,0
10,3,6,16,4,LGB,STL,0
10,6,2,23,-1,LGB,STL,0
10,7,3,49,30,LGB,STL,0
10,8,4,25,20,LGB,STL,0
10,10,6,25,15,LGB,STL,0
10,11,7,25,18,LGB,STL,0
10,12,1,4,-1,LGB,STL,0
10,13,2,8,0,LGB,STL,0
10,14,3,4,-1,LGB,STL,0
10,15,4,-1,0,LGB,STL,0
10,16,5,18,0,LGB,STL,0
10,17,6,13,0,LGB,STL,0
10,18,7,18,11,LGB,STL,0
10,19,1,20,-1,LGB,STL,0
10,20,2,10,0,LGB,STL,0
10,21,3,12,-1,LGB,STL,0
10,22,4,12,1,LGB,STL,0
10,23,5,11,-2,LGB,STL,0
10,24,6,31,44,LGB,STL,0
10,25,7,-13,-1,LGB,STL,0
10,26,1,-7,0,LGB,STL,0
10,27,2,20,0,LGB,STL,0
10,28,3,-3,0,LGB,STL,0
10,29,4,18,5,LGB,STL,0
10,30,5,-5,-1,LGB,STL,0
10,31,6,2,-1,LGB,STL,0
10,1,4,31,32,STL,BOS,0
10,2,5,27,29,STL,BOS,0
10,3,6,25,11,STL,BOS,0
10,4,7,28,9,STL,BOS,0
10,6,2,32,27,STL,BOS,0
10,7,3,52,57,STL,BOS,0
10,8,4,16,24,STL,BOS,0
10,10,6,-4,12,STL,BOS,0
10,11,7,22,30,STL,BOS,0
10,12,1,0,6,STL,BOS,0
10,13,2,6,2,STL,BOS,0
10,14,3,8,11,STL,BOS,0
10,15,4,NA,16,STL,BOS,0
10,16,5,19,19,STL,BOS,0
10,17,6,2,1,STL,BOS,0
10,18,7,8,21,STL,BOS,0
10,19,1,32,34,STL,BOS,0
10,20,2,NA,0,STL,BOS,0
10,21,3,2,11,STL,BOS,0
10,22,4,1,20,STL,BOS,0
10,23,5,0,11,STL,BOS,0
10,24,6,10,21,STL,BOS,0
10,25,7,6,0,STL,BOS,0
10,26,1,14,18,STL,BOS,0
10,27,2,15,7,STL,BOS,0
10,28,3,8,0,STL,BOS,0
10,29,4,21,13,STL,BOS,0
10,31,6,-4,1,STL,BOS,0
10,1,4,-10,-1,ORD,STL,0
10,2,5,3,-1,ORD,STL,0
10,3,6,-1,0,ORD,STL,0
10,4,7,3,10,ORD,STL,0
10,5,1,6,6,ORD,STL,0
10,6,2,7,0,ORD,STL,0
10,8,4,9,12,ORD,STL,0
10,9,5,2,8,ORD,STL,0
10,10,6,15,3,ORD,STL,0
10,11,7,5,12,ORD,STL,0
10,12,1,8,0,ORD,STL,0
10,13,2,-2,0,ORD,STL,0
10,14,3,12,0,ORD,STL,0
10,15,4,5,3,ORD,STL,0
10,16,5,16,0,ORD,STL,0
10,17,6,6,7,ORD,STL,0
10,18,7,-3,6,ORD,STL,0
10,19,1,12,-1,ORD,STL,0
10,20,2,21,-1,ORD,STL,0
10,21,3,-2,2,ORD,STL,0
10,22,4,1,0,ORD,STL,0
10,23,5,8,10,ORD,STL,0
10,24,6,22,0,ORD,STL,0
10,25,7,-5,0,ORD,STL,0
10,26,1,-1,-1,ORD,STL,0
10,27,2,3,0,ORD,STL,0
10,28,3,-6,0,ORD,STL,0
10,29,4,3,0,ORD,STL,0
10,30,5,0,4,ORD,STL,0
10,31,6,-1,9,ORD,STL,0
10,1,4,-19,2,STL,SJC,0
10,2,5,2,13,STL,SJC,0
10,3,6,-6,0,STL,SJC,0
10,4,7,-18,0,STL,SJC,0
10,6,2,7,4,STL,SJC,0
10,8,4,11,13,STL,SJC,0
10,9,5,6,1,STL,SJC,0
10,10,6,24,10,STL,SJC,0
10,11,7,14,1,STL,SJC,0
10,12,1,6,0,STL,SJC,0
10,13,2,NA,17,STL,SJC,0
10,14,3,4,8,STL,SJC,0
10,15,4,1,7,STL,SJC,0
10,16,5,2,10,STL,SJC,0
10,17,6,4,5,STL,SJC,0
10,18,7,-11,0,STL,SJC,0
10,19,1,14,11,STL,SJC,0
10,20,2,26,28,STL,SJC,0
10,21,3,3,11,STL,SJC,0
10,22,4,11,6,STL,SJC,0
10,23,5,10,3,STL,SJC,0
10,24,6,30,21,STL,SJC,0
10,25,7,5,-1,STL,SJC,0
10,26,1,17,5,STL,SJC,0
10,27,2,-3,-1,STL,SJC,0
10,28,3,13,0,STL,SJC,0
10,29,4,-14,1,STL,SJC,0
10,30,5,-8,0,STL,SJC,0
10,31,6,-2,3,STL,SJC,0
10,25,7,-2,0,PIT,PHL,0
10,26,1,-5,-2,PIT,PHL,0
10,27,2,54,5,PIT,PHL,0
10,28,3,11,2,PIT,PHL,0
10,29,4,-11,0,PIT,PHL,0
10,30,5,-10,-3,PIT,PHL,0
10,25,7,-7,-2,DEN,STL,0
10,26,1,21,2,DEN,STL,0
10,27,2,18,4,DEN,STL,0
10,28,3,11,6,DEN,STL,0
10,29,4,18,4,DEN,STL,0
10,30,5,7,0,DEN,STL,0
10,31,6,-5,-2,DEN,STL,0
10,1,4,6,-2,SLC,STL,0
10,2,5,12,-1,SLC,STL,0
10,3,6,10,-2,SLC,STL,0
10,4,7,9,-1,SLC,STL,0
10,5,1,-3,-2,SLC,STL,0
10,6,2,-1,0,SLC,STL,0
10,7,3,6,-1,SLC,STL,0
10,8,4,-8,0,SLC,STL,0
10,9,5,-1,-1,SLC,STL,0
10,10,6,5,0,SLC,STL,0
10,11,7,-4,-1,SLC,STL,0
10,12,1,4,-1,SLC,STL,0
10,13,2,3,-2,SLC,STL,0
10,14,3,-1,-1,SLC,STL,0
10,15,4,-7,0,SLC,STL,0
10,16,5,-2,-1,SLC,STL,0
10,17,6,8,0,SLC,STL,0
10,18,7,-1,0,SLC,STL,0
10,19,1,-7,-1,SLC,STL,0
10,20,2,-7,1,SLC,STL,0
10,21,3,23,0,SLC,STL,0
10,22,4,-3,-2,SLC,STL,0
10,23,5,7,1,SLC,STL,0
10,1,4,1,10,STL,PIT,0
10,2,5,0,-3,STL,PIT,0
10,3,6,6,-2,STL,PIT,0
10,4,7,20,7,STL,PIT,0
10,5,1,-2,0,STL,PIT,0
10,6,2,4,-1,STL,PIT,0
10,7,3,3,-1,STL,PIT,0
10,8,4,-6,3,STL,PIT,0
10,9,5,7,0,STL,PIT,0
10,10,6,-8,0,STL,PIT,0
10,11,7,0,0,STL,PIT,0
10,12,1,1,2,STL,PIT,0
10,13,2,-2,0,STL,PIT,0
10,14,3,-3,-3,STL,PIT,0
10,15,4,-2,1,STL,PIT,0
10,16,5,12,9,STL,PIT,0
10,17,6,7,-1,STL,PIT,0
10,19,1,5,6,STL,PIT,0
10,20,2,-11,-1,STL,PIT,0
10,21,3,29,5,STL,PIT,0
10,22,4,-10,-1,STL,PIT,0
10,23,5,-10,0,STL,PIT,0
10,25,7,0,-1,STL,PIT,0
10,26,1,32,14,STL,PIT,0
10,27,2,16,6,STL,PIT,0
10,28,3,-4,0,STL,PIT,0
10,29,4,29,7,STL,PIT,0
10,30,5,5,0,STL,PIT,0
10,31,6,5,0,STL,PIT,0
10,25,7,-3,0,CVG,STL,0
10,26,1,8,0,CVG,STL,0
10,27,2,4,0,CVG,STL,0
10,28,3,9,5,CVG,STL,0
10,29,4,-2,0,CVG,STL,0
